measurement_id,observation_id,value,trait_id,standard_id,method_id
15951,4129,FWC-YR20-1-9,6,26,7
15952,4129,2014-11-13,15,15,11
15953,4129,26.59,13,17,17
15954,4129,dead,9,26,12
15955,4130,FWC-YR20-1-10,6,26,7
15956,4130,2014-06-23,15,15,11
15957,4130,5.5,10,48,5
15958,4130,1,11,14,13
15959,4130,1,12,14,13
15960,4130,29.85,13,17,17
15961,4131,FWC-YR20-1-10,6,26,7
15962,4131,2014-09-17,15,15,11
15963,4131,30.36,13,17,17
15964,4131,dead,9,26,12
15965,4132,FWC-YR14-1-1,6,26,7
15966,4132,2014-06-23,15,15,11
15967,4132,7,10,48,5
15968,4132,1,11,14,13
15969,4132,3,12,14,13
15970,4132,29.85,13,17,17
15971,4133,FWC-YR14-1-1,6,26,7
15972,4133,2014-09-17,15,15,11
15973,4133,11,10,48,5
15974,4133,30.36,13,17,17
15975,4134,FWC-YR14-1-1,6,26,7
15976,4134,2014-11-13,15,15,11
15977,4134,16,10,48,5
15978,4134,26.59,13,17,17
15979,4135,FWC-YR14-1-2,6,26,7
15980,4135,2014-06-23,15,15,11
15981,4135,5,10,48,5
15982,4135,1,11,14,13
15983,4135,1,12,14,13
15984,4135,29.85,13,17,17
15985,4136,FWC-YR14-1-2,6,26,7
15986,4136,2014-09-17,15,15,11
15987,4136,9.5,10,48,5
15988,4136,30.36,13,17,17
15989,4137,FWC-YR14-1-2,6,26,7
15990,4137,2014-11-13,15,15,11
15991,4137,26.59,13,17,17
15992,4137,dead,9,26,12
15993,4138,FWC-YR14-1-3,6,26,7
15994,4138,2014-06-23,15,15,11
15995,4138,7.5,10,48,5
15996,4138,2,11,14,13
15997,4138,2,12,14,13
15998,4138,29.85,13,17,17
15999,4139,FWC-YR14-1-3,6,26,7
16000,4139,2014-09-17,15,15,11
16001,4139,12.5,10,48,5
16002,4139,30.36,13,17,17
16003,4140,FWC-YR14-1-3,6,26,7
16004,4140,2014-11-13,15,15,11
16005,4140,16,10,48,5
16006,4140,26.59,13,17,17
16007,4141,FWC-YR14-1-4,6,26,7
16008,4141,2014-06-23,15,15,11
16009,4141,6,10,48,5
16010,4141,1,11,14,13
16011,4141,1,12,14,13
16012,4141,29.85,13,17,17
16013,4142,FWC-YR14-1-4,6,26,7
16014,4142,2014-09-17,15,15,11
16015,4142,30.36,13,17,17
16016,4142,dead,9,26,12
16017,4143,FWC-YR14-1-5,6,26,7
16018,4143,2014-06-23,15,15,11
16019,4143,6,10,48,5
16020,4143,1,11,14,13
16021,4143,1,12,14,13
16022,4143,29.85,13,17,17
16023,4144,FWC-YR14-1-5,6,26,7
16024,4144,2014-09-17,15,15,11
16025,4144,10,10,48,5
16026,4144,30.36,13,17,17
16027,4145,FWC-YR14-1-5,6,26,7
16028,4145,2014-11-13,15,15,11
16029,4145,14.5,10,48,5
16030,4145,26.59,13,17,17
16031,4146,FWC-YR14-1-6,6,26,7
16032,4146,2014-06-23,15,15,11
16033,4146,10,10,48,5
16034,4146,2,11,14,13
16035,4146,2,12,14,13
16036,4146,29.85,13,17,17
16037,4147,FWC-YR14-1-6,6,26,7
16038,4147,2014-09-17,15,15,11
16039,4147,13.5,10,48,5
16040,4147,30.36,13,17,17
16041,4148,FWC-YR14-1-6,6,26,7
16042,4148,2014-11-13,15,15,11
16043,4148,15,10,48,5
16044,4148,26.59,13,17,17
16045,4149,FWC-YR14-1-7,6,26,7
16046,4149,2014-06-23,15,15,11
16047,4149,7,10,48,5
16048,4149,1,11,14,13
16049,4149,1,12,14,13
16050,4149,29.85,13,17,17
16051,4150,FWC-YR14-1-7,6,26,7
16052,4150,2014-09-17,15,15,11
16053,4150,30.36,13,17,17
16054,4150,dead,9,26,12
16055,4151,FWC-YR14-1-8,6,26,7
16056,4151,2014-06-23,15,15,11
16057,4151,6.5,10,48,5
16058,4151,2,11,14,13
16059,4151,2,12,14,13
16060,4151,29.85,13,17,17
16061,4152,FWC-YR14-1-8,6,26,7
16062,4152,2014-09-17,15,15,11
16063,4152,9,10,48,5
16064,4152,30.36,13,17,17
16065,4153,FWC-YR14-1-8,6,26,7
16066,4153,2014-11-13,15,15,11
16067,4153,14.5,10,48,5
16068,4153,26.59,13,17,17
16069,4154,FWC-YR14-1-9,6,26,7
16070,4154,2014-06-23,15,15,11
16071,4154,5,10,48,5
16072,4154,1,11,14,13
16073,4154,1,12,14,13
16074,4154,29.85,13,17,17
16075,4155,FWC-YR14-1-9,6,26,7
16076,4155,2014-09-17,15,15,11
16077,4155,30.36,13,17,17
16078,4155,dead,9,26,12
16079,4156,FWC-YR14-1-10,6,26,7
16080,4156,2014-06-23,15,15,11
16081,4156,7.5,10,48,5
16082,4156,1,11,14,13
16083,4156,1,12,14,13
16084,4156,29.85,13,17,17
16085,4157,FWC-YR14-1-10,6,26,7
16086,4157,2014-09-17,15,15,11
16087,4157,10.5,10,48,5
16088,4157,30.36,13,17,17
16089,4158,FWC-YR14-1-10,6,26,7
16090,4158,2014-11-13,15,15,11
16091,4158,13.5,10,48,5
16092,4158,26.59,13,17,17
16093,4159,FWC-NS20-1-1,6,26,7
16094,4159,2014-06-23,15,15,11
16095,4159,7,10,48,5
16096,4159,3,11,14,13
16097,4159,3,12,14,13
16098,4159,30.96,13,17,17
16099,4160,FWC-NS20-1-1,6,26,7
16100,4160,2014-09-17,15,15,11
16101,4160,10.5,10,48,5
16102,4160,29.65,13,17,17
16103,4161,FWC-NS20-1-1,6,26,7
16104,4161,2014-11-13,15,15,11
16105,4161,25.22,13,17,17
16106,4161,dead,9,26,12
16107,4162,FWC-NS20-1-2,6,26,7
16108,4162,2014-06-23,15,15,11
16109,4162,9,10,48,5
16110,4162,2,11,14,13
16111,4162,2,12,14,13
16112,4162,30.96,13,17,17
16113,4163,FWC-NS20-1-2,6,26,7
16114,4163,2014-09-17,15,15,11
16115,4163,14,10,48,5
16116,4163,29.65,13,17,17
16117,4164,FWC-NS20-1-2,6,26,7
16118,4164,2014-11-13,15,15,11
16119,4164,25.22,13,17,17
16120,4164,dead,9,26,12
16121,4165,FWC-NS20-1-3,6,26,7
16122,4165,2014-06-23,15,15,11
16123,4165,6,10,48,5
16124,4165,1,11,14,13
16125,4165,1,12,14,13
16126,4165,30.96,13,17,17
16127,4166,FWC-NS20-1-3,6,26,7
16128,4166,2014-09-17,15,15,11
16129,4166,29.65,13,17,17
16130,4166,dead,9,26,12
16131,4167,FWC-NS20-1-4,6,26,7
16132,4167,2014-06-23,15,15,11
16133,4167,7,10,48,5
16134,4167,2,11,14,13
16135,4167,2,12,14,13
16136,4167,30.96,13,17,17
16137,4168,FWC-NS20-1-4,6,26,7
16138,4168,2014-09-17,15,15,11
16139,4168,13.5,10,48,5
16140,4168,29.65,13,17,17
16141,4169,FWC-NS20-1-4,6,26,7
16142,4169,2014-11-13,15,15,11
16143,4169,25.22,13,17,17
16144,4169,dead,9,26,12
16145,4170,FWC-NS20-1-5,6,26,7
16146,4170,2014-06-23,15,15,11
16147,4170,6,10,48,5
16148,4170,1,11,14,13
16149,4170,1,12,14,13
16150,4170,30.96,13,17,17
16151,4171,FWC-NS20-1-5,6,26,7
16152,4171,2014-09-17,15,15,11
16153,4171,11.5,10,48,5
16154,4171,29.65,13,17,17
16155,4172,FWC-NS20-1-5,6,26,7
16156,4172,2014-11-13,15,15,11
16157,4172,25.22,13,17,17
16158,4172,dead,9,26,12
16159,4173,FWC-NS20-1-6,6,26,7
16160,4173,2014-06-23,15,15,11
16161,4173,4.5,10,48,5
16162,4173,1,11,14,13
16163,4173,1,12,14,13
16164,4173,30.96,13,17,17
16165,4174,FWC-NS20-1-6,6,26,7
16166,4174,2014-09-17,15,15,11
16167,4174,29.65,13,17,17
16168,4174,dead,9,26,12
16169,4175,FWC-NS20-1-7,6,26,7
16170,4175,2014-06-23,15,15,11
16171,4175,4,10,48,5
16172,4175,1,11,14,13
16173,4175,1,12,14,13
16174,4175,30.96,13,17,17
16175,4176,FWC-NS20-1-7,6,26,7
16176,4176,2014-09-17,15,15,11
16177,4176,29.65,13,17,17
16178,4176,dead,9,26,12
16179,4177,FWC-NS20-1-8,6,26,7
16180,4177,2014-06-23,15,15,11
16181,4177,7,10,48,5
16182,4177,1,11,14,13
16183,4177,3,12,14,13
16184,4177,30.96,13,17,17
16185,4178,FWC-NS20-1-8,6,26,7
16186,4178,2014-09-17,15,15,11
16187,4178,6.5,10,48,5
16188,4178,29.65,13,17,17
16189,4179,FWC-NS20-1-8,6,26,7
16190,4179,2014-11-13,15,15,11
16191,4179,25.22,13,17,17
16192,4179,dead,9,26,12
16193,4180,FWC-NS20-1-9,6,26,7
16194,4180,2014-06-23,15,15,11
16195,4180,9,10,48,5
16196,4180,2,11,14,13
16197,4180,3,12,14,13
16198,4180,30.96,13,17,17
16199,4181,FWC-NS20-1-9,6,26,7
16200,4181,2014-09-17,15,15,11
16201,4181,12.5,10,48,5
16202,4181,29.65,13,17,17
16203,4182,FWC-NS20-1-9,6,26,7
16204,4182,2014-11-13,15,15,11
16205,4182,25.22,13,17,17
16206,4182,dead,9,26,12
16207,4183,FWC-NS20-1-10,6,26,7
16208,4183,2014-06-23,15,15,11
16209,4183,5,10,48,5
16210,4183,1,11,14,13
16211,4183,1,12,14,13
16212,4183,30.96,13,17,17
16213,4184,FWC-NS20-1-10,6,26,7
16214,4184,2014-09-17,15,15,11
16215,4184,8.5,10,48,5
16216,4184,29.65,13,17,17
16217,4185,FWC-NS20-1-10,6,26,7
16218,4185,2014-11-13,15,15,11
16219,4185,25.22,13,17,17
16220,4185,dead,9,26,12
16221,4186,FWC-NS14-1-1,6,26,7
16222,4186,2014-06-23,15,15,11
16223,4186,8,10,48,5
16224,4186,2,11,14,13
16225,4186,2,12,14,13
16226,4186,30.96,13,17,17
16227,4187,FWC-NS14-1-1,6,26,7
16228,4187,2014-09-17,15,15,11
16229,4187,12.5,10,48,5
16230,4187,29.65,13,17,17
16231,4188,FWC-NS14-1-1,6,26,7
16232,4188,2014-11-13,15,15,11
16233,4188,25.22,13,17,17
16234,4188,dead,9,26,12
16235,4189,FWC-NS14-1-2,6,26,7
16236,4189,2014-06-23,15,15,11
16237,4189,5,10,48,5
16238,4189,1,11,14,13
16239,4189,1,12,14,13
16240,4189,30.96,13,17,17
16241,4190,FWC-NS14-1-2,6,26,7
16242,4190,2014-09-17,15,15,11
16243,4190,29.65,13,17,17
16244,4190,dead,9,26,12
16245,4191,FWC-NS14-1-3,6,26,7
16246,4191,2014-06-23,15,15,11
16247,4191,5,10,48,5
16248,4191,1,11,14,13
16249,4191,1,12,14,13
16250,4191,30.96,13,17,17
16251,4192,FWC-NS14-1-3,6,26,7
16252,4192,2014-09-17,15,15,11
16253,4192,29.65,13,17,17
16254,4192,dead,9,26,12
16255,4193,FWC-NS14-1-4,6,26,7
16256,4193,2014-06-23,15,15,11
16257,4193,6.5,10,48,5
16258,4193,1,11,14,13
16259,4193,1,12,14,13
16260,4193,30.96,13,17,17
16261,4194,FWC-NS14-1-4,6,26,7
16262,4194,2014-09-17,15,15,11
16263,4194,10.5,10,48,5
16264,4194,29.65,13,17,17
16265,4195,FWC-NS14-1-4,6,26,7
16266,4195,2014-11-13,15,15,11
16267,4195,25.22,13,17,17
16268,4195,dead,9,26,12
16269,4196,FWC-NS14-1-5,6,26,7
16270,4196,2014-06-23,15,15,11
16271,4196,7,10,48,5
16272,4196,1,11,14,13
16273,4196,1,12,14,13
16274,4196,30.96,13,17,17
16275,4197,FWC-NS14-1-5,6,26,7
16276,4197,2014-09-17,15,15,11
16277,4197,10.5,10,48,5
16278,4197,29.65,13,17,17
16279,4198,FWC-NS14-1-5,6,26,7
16280,4198,2014-11-13,15,15,11
16281,4198,25.22,13,17,17
16282,4198,dead,9,26,12
16283,4199,FWC-NS14-1-6,6,26,7
16284,4199,2014-06-23,15,15,11
16285,4199,10,10,48,5
16286,4199,3,11,14,13
16287,4199,3,12,14,13
16288,4199,30.96,13,17,17
16289,4200,FWC-NS14-1-6,6,26,7
16290,4200,2014-09-17,15,15,11
16291,4200,16,10,48,5
16292,4200,29.65,13,17,17
16293,4201,FWC-NS14-1-6,6,26,7
16294,4201,2014-11-13,15,15,11
16295,4201,25.22,13,17,17
16296,4201,dead,9,26,12
16297,4202,FWC-NS14-1-7,6,26,7
16298,4202,2014-06-23,15,15,11
16299,4202,9,10,48,5
16300,4202,1,11,14,13
16301,4202,1,12,14,13
16302,4202,30.96,13,17,17
16303,4203,FWC-NS14-1-7,6,26,7
16304,4203,2014-09-17,15,15,11
16305,4203,14,10,48,5
16306,4203,29.65,13,17,17
16307,4204,FWC-NS14-1-7,6,26,7
16308,4204,2014-11-13,15,15,11
16309,4204,25.22,13,17,17
16310,4204,dead,9,26,12
16311,4205,FWC-NS14-1-8,6,26,7
16312,4205,2014-06-23,15,15,11
16313,4205,6,10,48,5
16314,4205,1,11,14,13
16315,4205,1,12,14,13
16316,4205,30.96,13,17,17
16317,4206,FWC-NS14-1-8,6,26,7
16318,4206,2014-09-17,15,15,11
16319,4206,9.5,10,48,5
16320,4206,29.65,13,17,17
16321,4207,FWC-NS14-1-8,6,26,7
16322,4207,2014-11-13,15,15,11
16323,4207,25.22,13,17,17
16324,4207,dead,9,26,12
16325,4208,FWC-NS14-1-9,6,26,7
16326,4208,2014-06-23,15,15,11
16327,4208,8,10,48,5
16328,4208,2,11,14,13
16329,4208,2,12,14,13
16330,4208,30.96,13,17,17
16331,4209,FWC-NS14-1-9,6,26,7
16332,4209,2014-09-17,15,15,11
16333,4209,29.65,13,17,17
16334,4209,dead,9,26,12
16335,4210,FWC-NS14-1-10,6,26,7
16336,4210,2014-06-23,15,15,11
16337,4210,7,10,48,5
16338,4210,2,11,14,13
16339,4210,2,12,14,13
16340,4210,30.96,13,17,17
16341,4211,FWC-NS14-1-10,6,26,7
16342,4211,2014-09-17,15,15,11
16343,4211,9.5,10,48,5
16344,4211,29.65,13,17,17
16345,4212,FWC-NS14-1-10,6,26,7
16346,4212,2014-11-13,15,15,11
16347,4212,25.22,13,17,17
16348,4212,dead,9,26,12
16349,4213,FWC-YR-1,6,26,7
16350,4213,2014-12-17,15,15,11
16351,4213,9,10,48,5
16352,4213,2,11,14,13
16353,4213,26,13,17,17
16354,4214,FWC-YR-1,6,26,7
16355,4214,2015-03-06,15,15,11
16356,4214,18,10,48,5
16357,4214,4,11,14,13
16358,4214,25.32,13,17,17
16359,4215,FWC-YR-1,6,26,7
16360,4215,2015-05-19,15,15,11
16361,4215,27,10,48,5
16362,4215,11,11,14,13
16363,4215,29.25,13,17,17
16364,4215,dead,9,26,12
16365,4216,FWC-YR-2,6,26,7
16366,4216,2014-12-17,15,15,11
16367,4216,6.5,10,48,5
16368,4216,1,11,14,13
16369,4216,26,13,17,17
16370,4217,FWC-YR-2,6,26,7
16371,4217,2015-03-06,15,15,11
16372,4217,2,10,48,5
16373,4217,1,11,14,13
16374,4217,25.32,13,17,17
16375,4217,"broke near base",24,75,25
16376,4218,FWC-YR-2,6,26,7
16377,4218,2015-05-19,15,15,11
16378,4218,29.25,13,17,17
16379,4218,dead,9,26,12
16380,4219,FWC-YR-3,6,26,7
16381,4219,2014-12-17,15,15,11
16382,4219,10.5,10,48,5
16383,4219,4,11,14,13
16384,4219,26,13,17,17
16385,4220,FWC-YR-3,6,26,7
16386,4220,2015-03-06,15,15,11
16387,4220,13,10,48,5
16388,4220,5,11,14,13
16389,4220,25.32,13,17,17
16390,4221,FWC-YR-3,6,26,7
16391,4221,2015-05-19,15,15,11
16392,4221,39,10,48,5
16393,4221,9,11,14,13
16394,4221,29.25,13,17,17
16395,4222,FWC-YR-3,6,26,7
16396,4222,2015-08-13,15,15,11
16397,4222,43,10,48,5
16398,4222,12,11,14,13
16399,4222,32.19,13,17,17
16400,4223,FWC-YR-4,6,26,7
16401,4223,2014-12-17,15,15,11
16402,4223,12,10,48,5
16403,4223,4,11,14,13
16404,4223,26,13,17,17
16405,4224,FWC-YR-4,6,26,7
16406,4224,2015-03-06,15,15,11
16407,4224,16,10,48,5
16408,4224,5,11,14,13
16409,4224,25.32,13,17,17
16410,4225,FWC-YR-4,6,26,7
16411,4225,2015-05-19,15,15,11
16412,4225,26,10,48,5
16413,4225,9,11,14,13
16414,4225,29.25,13,17,17
16415,4226,FWC-YR-4,6,26,7
16416,4226,2015-08-13,15,15,11
16417,4226,50,10,48,5
16418,4226,15,11,14,13
16419,4226,32.19,13,17,17
16420,4227,FWC-YR-5,6,26,7
16421,4227,2014-12-17,15,15,11
16422,4227,11,10,48,5
16423,4227,2,11,14,13
16424,4227,26,13,17,17
16425,4228,FWC-YR-5,6,26,7
16426,4228,2015-03-06,15,15,11
16427,4228,20,10,48,5
16428,4228,6,11,14,13
16429,4228,25.32,13,17,17
16430,4229,FWC-YR-5,6,26,7
16431,4229,2015-08-13,15,15,11
16432,4229,64,10,48,5
16433,4229,15,11,14,13
16434,4229,32.19,13,17,17
16435,4230,FWC-YR-11,6,26,7
16436,4230,2014-12-17,15,15,11
16437,4230,9,10,48,5
16438,4230,3,11,14,13
16439,4230,26,13,17,17
16440,4231,FWC-YR-11,6,26,7
16441,4231,2015-03-06,15,15,11
16442,4231,15,10,48,5
16443,4231,4,11,14,13
16444,4231,25.32,13,17,17
16445,4232,FWC-YR-11,6,26,7
16446,4232,2015-08-13,15,15,11
16447,4232,73,10,48,5
16448,4232,15,11,14,13
16449,4232,32.19,13,17,17
16450,4233,FWC-YR-12,6,26,7
16451,4233,2014-12-17,15,15,11
16452,4233,12,10,48,5
16453,4233,4,11,14,13
16454,4233,26,13,17,17
16455,4234,FWC-YR-12,6,26,7
16456,4234,2015-03-06,15,15,11
16457,4234,14,10,48,5
16458,4234,4,11,14,13
16459,4234,25.32,13,17,17
16460,4235,FWC-YR-12,6,26,7
16461,4235,2015-05-19,15,15,11
16462,4235,29.25,13,17,17
16463,4235,dead,9,26,12
16464,4236,FWC-YR-13,6,26,7
16465,4236,2014-12-17,15,15,11
16466,4236,11,10,48,5
16467,4236,3,11,14,13
16468,4236,26,13,17,17
16469,4237,FWC-YR-13,6,26,7
16470,4237,2015-03-06,15,15,11
16471,4237,15,10,48,5
16472,4237,3,11,14,13
16473,4237,25.32,13,17,17
16474,4238,FWC-YR-13,6,26,7
16475,4238,2015-05-19,15,15,11
16476,4238,23,10,48,5
16477,4238,8,11,14,13
16478,4238,29.25,13,17,17
16479,4239,FWC-YR-13,6,26,7
16480,4239,2015-08-13,15,15,11
16481,4239,46,10,48,5
16482,4239,11,11,14,13
16483,4239,32.19,13,17,17
16484,4240,FWC-YR-14,6,26,7
16485,4240,2014-12-17,15,15,11
16486,4240,10,10,48,5
16487,4240,4,11,14,13
16488,4240,26,13,17,17
16489,4241,FWC-YR-14,6,26,7
16490,4241,2015-03-06,15,15,11
16491,4241,13,10,48,5
16492,4241,5,11,14,13
16493,4241,25.32,13,17,17
16494,4242,FWC-YR-14,6,26,7
16495,4242,2015-05-19,15,15,11
16496,4242,22,10,48,5
16497,4242,8,11,14,13
16498,4242,29.25,13,17,17
16499,4243,FWC-YR-14,6,26,7
16500,4243,2015-08-13,15,15,11
16501,4243,43,10,48,5
16502,4243,9,11,14,13
16503,4243,32.19,13,17,17
16504,4244,FWC-YR-15,6,26,7
16505,4244,2014-12-17,15,15,11
16506,4244,9,10,48,5
16507,4244,2,11,14,13
16508,4244,26,13,17,17
16509,4245,FWC-YR-15,6,26,7
16510,4245,2015-03-06,15,15,11
16511,4245,10,10,48,5
16512,4245,2,11,14,13
16513,4245,25.32,13,17,17
16514,4245,"broke mostly dead",9,26,12
16515,4246,FWC-YR-15,6,26,7
16516,4246,2015-05-19,15,15,11
16517,4246,29.25,13,17,17
16518,4246,dead,9,26,12
16519,4247,FWC-YR-6,6,26,7
16520,4247,2014-12-17,15,15,11
16521,4247,17,10,48,5
16522,4247,4,11,14,13
16523,4247,26,13,17,17
16524,4248,FWC-YR-6,6,26,7
16525,4248,2015-03-06,15,15,11
16526,4248,25,10,48,5
16527,4248,9,11,14,13
16528,4248,25.32,13,17,17
16529,4249,FWC-YR-6,6,26,7
16530,4249,2015-05-19,15,15,11
16531,4249,35,10,48,5
16532,4249,12,11,14,13
16533,4249,29.25,13,17,17
16534,4250,FWC-YR-6,6,26,7
16535,4250,2015-08-13,15,15,11
16536,4250,44,10,48,5
16537,4250,11,11,14,13
16538,4250,32.19,13,17,17
16539,4250,"half broke mostly dead",9,26,12
16540,4251,FWC-YR-7,6,26,7
16541,4251,2014-12-17,15,15,11
16542,4251,13,10,48,5
16543,4251,3,11,14,13
16544,4251,26,13,17,17
16545,4252,FWC-YR-7,6,26,7
16546,4252,2015-03-06,15,15,11
16547,4252,13,10,48,5
16548,4252,4,11,14,13
16549,4252,25.32,13,17,17
16550,4253,FWC-YR-7,6,26,7
16551,4253,2015-05-19,15,15,11
16552,4253,26,10,48,5
16553,4253,8,11,14,13
16554,4253,29.25,13,17,17
16555,4254,FWC-YR-7,6,26,7
16556,4254,2015-08-13,15,15,11
16557,4254,55,10,48,5
16558,4254,14,11,14,13
16559,4254,32.19,13,17,17
16560,4255,FWC-YR-8,6,26,7
16561,4255,2014-12-17,15,15,11
16562,4255,15,10,48,5
16563,4255,3,11,14,13
16564,4255,26,13,17,17
16565,4256,FWC-YR-8,6,26,7
16566,4256,2015-03-06,15,15,11
16567,4256,18,10,48,5
16568,4256,5,11,14,13
16569,4256,25.32,13,17,17
16570,4257,FWC-YR-8,6,26,7
16571,4257,2015-05-19,15,15,11
16572,4257,35,10,48,5
16573,4257,11,11,14,13
16574,4257,29.25,13,17,17
16575,4258,FWC-YR-8,6,26,7
16576,4258,2015-08-13,15,15,11
16577,4258,70,10,48,5
16578,4258,15,11,14,13
16579,4258,32.19,13,17,17
16580,4259,FWC-YR-9,6,26,7
16581,4259,2014-12-17,15,15,11
16582,4259,10,10,48,5
16583,4259,2,11,14,13
16584,4259,26,13,17,17
16585,4260,FWC-YR-9,6,26,7
16586,4260,2015-03-06,15,15,11
16587,4260,18,10,48,5
16588,4260,7,11,14,13
16589,4260,25.32,13,17,17
16590,4261,FWC-YR-9,6,26,7
16591,4261,2015-05-19,15,15,11
16592,4261,26,10,48,5
16593,4261,11,11,14,13
16594,4261,29.25,13,17,17
16595,4262,FWC-YR-9,6,26,7
16596,4262,2015-08-13,15,15,11
16597,4262,70,10,48,5
16598,4262,14,11,14,13
16599,4262,32.19,13,17,17
16600,4263,FWC-YR-10,6,26,7
16601,4263,2014-12-17,15,15,11
16602,4263,13,10,48,5
16603,4263,3,11,14,13
16604,4263,26,13,17,17
16605,4264,FWC-YR-10,6,26,7
16606,4264,2015-03-06,15,15,11
16607,4264,18,10,48,5
16608,4264,5,11,14,13
16609,4264,25.32,13,17,17
16610,4265,FWC-YR-10,6,26,7
16611,4265,2015-05-19,15,15,11
16612,4265,46,10,48,5
16613,4265,13,11,14,13
16614,4265,29.25,13,17,17
16615,4266,FWC-YR-10,6,26,7
16616,4266,2015-08-13,15,15,11
16617,4266,90,10,48,5
16618,4266,17,11,14,13
16619,4266,32.19,13,17,17
16620,4267,FWC-YR-16,6,26,7
16621,4267,2014-12-17,15,15,11
16622,4267,15,10,48,5
16623,4267,3,11,14,13
16624,4267,26,13,17,17
16625,4268,FWC-YR-16,6,26,7
16626,4268,2015-03-06,15,15,11
16627,4268,21,10,48,5
16628,4268,6,11,14,13
16629,4268,25.32,13,17,17
16630,4269,FWC-YR-16,6,26,7
16631,4269,2015-05-19,15,15,11
16632,4269,39,10,48,5
16633,4269,12,11,14,13
16634,4269,29.25,13,17,17
16635,4270,FWC-YR-16,6,26,7
16636,4270,2015-08-13,15,15,11
16637,4270,83,10,48,5
16638,4270,17,11,14,13
16639,4270,32.19,13,17,17
16640,4271,FWC-YR-18,6,26,7
16641,4271,2014-12-17,15,15,11
16642,4271,8,10,48,5
16643,4271,2,11,14,13
16644,4271,26,13,17,17
16645,4272,FWC-YR-18,6,26,7
16646,4272,2015-03-06,15,15,11
16647,4272,19,10,48,5
16648,4272,7,11,14,13
16649,4272,25.32,13,17,17
16650,4273,FWC-YR-18,6,26,7
16651,4273,2015-05-19,15,15,11
16652,4273,37,10,48,5
16653,4273,11,11,14,13
16654,4273,29.25,13,17,17
16655,4274,FWC-YR-18,6,26,7
16656,4274,2015-08-13,15,15,11
16657,4274,86,10,48,5
16658,4274,19,11,14,13
16659,4274,32.19,13,17,17
16660,4275,FWC-YR-19,6,26,7
16661,4275,2014-12-17,15,15,11
16662,4275,17,10,48,5
16663,4275,3,11,14,13
16664,4275,26,13,17,17
16665,4276,FWC-YR-19,6,26,7
16666,4276,2015-03-06,15,15,11
16667,4276,17,10,48,5
16668,4276,5,11,14,13
16669,4276,25.32,13,17,17
16670,4276,"dislodged repoxied",24,75,25
16671,4277,FWC-YR-19,6,26,7
16672,4277,2015-05-19,15,15,11
16673,4277,44,10,48,5
16674,4277,13,11,14,13
16675,4277,29.25,13,17,17
16676,4278,FWC-YR-19,6,26,7
16677,4278,2015-08-13,15,15,11
16678,4278,86,10,48,5
16679,4278,16,11,14,13
16680,4278,32.19,13,17,17
16681,4279,FWC-YR-20,6,26,7
16682,4279,2014-12-17,15,15,11
16683,4279,12,10,48,5
16684,4279,2,11,14,13
16685,4279,26,13,17,17
16686,4280,FWC-YR-20,6,26,7
16687,4280,2015-03-06,15,15,11
16688,4280,21,10,48,5
16689,4280,6,11,14,13
16690,4280,25.32,13,17,17
16691,4281,FWC-YR-20,6,26,7
16692,4281,2015-05-19,15,15,11
16693,4281,45,10,48,5
16694,4281,13,11,14,13
16695,4281,29.25,13,17,17
16696,4281,pale,24,75,25
16697,4282,FWC-YR-20,6,26,7
16698,4282,2015-08-13,15,15,11
16699,4282,83,10,48,5
16700,4282,18,11,14,13
16701,4282,32.19,13,17,17
16702,4283,FWC-Nursery-61,6,26,7
16703,4283,2014-12-17,15,15,11
16704,4283,10,10,48,5
16705,4283,3,11,14,13
16706,4283,23.1,13,17,17
16707,4284,FWC-Nursery-61,6,26,7
16708,4284,2015-03-06,15,15,11
16709,4284,11,10,48,5
16710,4284,3,11,14,13
16711,4284,25.32,13,17,17
16712,4285,FWC-Nursery-61,6,26,7
16713,4285,2015-04-03,15,15,11
16714,4285,9,10,48,5
16715,4285,2,11,14,13
16716,4285,25.42,13,17,17
16717,4286,FWC-Nursery-61,6,26,7
16718,4286,2015-05-19,15,15,11
16719,4286,10,10,48,5
16720,4286,3,11,14,13
16721,4286,28.85,13,17,17
16722,4287,FWC-Nursery-61,6,26,7
16723,4287,2015-07-23,15,15,11
16724,4287,23,10,48,5
16725,4287,6,11,14,13
16726,4287,32.5,13,17,17
16727,4288,FWC-Nursery-61,6,26,7
16728,4288,2015-08-13,15,15,11
16729,4288,24,10,48,5
16730,4288,8,11,14,13
16731,4288,32.7,13,17,17
16732,4288,pale,24,75,25
16733,4289,FWC-Nursery-62,6,26,7
16734,4289,2014-12-17,15,15,11
16735,4289,14,10,48,5
16736,4289,5,11,14,13
16737,4289,23.1,13,17,17
16738,4290,FWC-Nursery-62,6,26,7
16739,4290,2015-03-06,15,15,11
16740,4290,26,10,48,5
16741,4290,6,11,14,13
16742,4290,25.32,13,17,17
16743,4291,FWC-Nursery-62,6,26,7
16744,4291,2015-04-03,15,15,11
16745,4291,32.5,10,48,5
16746,4291,6,11,14,13
16747,4291,25.42,13,17,17
16748,4292,FWC-Nursery-62,6,26,7
16749,4292,2015-05-19,15,15,11
16750,4292,39,10,48,5
16751,4292,8,11,14,13
16752,4292,28.85,13,17,17
16753,4293,FWC-Nursery-62,6,26,7
16754,4293,2015-07-23,15,15,11
16755,4293,58,10,48,5
16756,4293,9,11,14,13
16757,4293,32.5,13,17,17
